voiced_prob,f0,stddev,syllable_estimate,voiced_percent,srmr,mosnet,length,filename
0.627110582971558,43.39209719404553,6.969091425294809,3,0.2073170731707317,4.64813675386872,3.568643569946289,82,./data/VCTK-Corpus/VCTK-Corpus/wav48/p249/p249_269.wav
0.5658088097693735,45.95603162027504,7.742834504213202,4,0.3765432098765432,7.426484079531631,3.7618775367736816,162,./data/VCTK-Corpus/VCTK-Corpus/wav48/p249/p249_244.wav
0.4652570788916011,44.445222194045535,3.1246984229482044,3,0.5714285714285714,2.879050546386336,3.9023654460906982,56,./data/VCTK-Corpus/VCTK-Corpus/wav48/p274/p274_240.wav
0.29103955555474237,42.099789501737845,2.7131573636050716,3,0.5909090909090909,4.350285376150858,4.344405174255371,66,./data/VCTK-Corpus/VCTK-Corpus/wav48/p274/p274_135.wav
0.36876469708262666,42.4542593562077,3.6092487315417685,3,0.5441176470588235,4.5034035862856365,3.418933629989624,68,./data/VCTK-Corpus/VCTK-Corpus/wav48/p274/p274_078.wav
0.36881485122494256,43.7025138607122,3.794032572306441,6,0.5052631578947369,2.866209460815192,2.947756290435791,95,./data/VCTK-Corpus/VCTK-Corpus/wav48/p274/p274_288.wav
0.2764944143943254,43.47104456246659,3.533609895272362,4,0.59375,5.1473976027213455,3.911098003387451,64,./data/VCTK-Corpus/VCTK-Corpus/wav48/p274/p274_345.wav
0.34295834914444356,42.743612345560685,3.3705607133676896,5,0.39759036144578314,6.8327407665182305,3.501786470413208,83,./data/VCTK-Corpus/VCTK-Corpus/wav48/p274/p274_310.wav
0.49945055493302476,40.951188103136445,3.7003266552254406,2,0.3013698630136986,4.08138259341833,3.424225330352783,73,./data/VCTK-Corpus/VCTK-Corpus/wav48/p274/p274_406.wav
0.2378961849875326,42.48765274960109,3.321977694456894,7,0.5172413793103449,4.317952953164588,3.3057656288146973,87,./data/VCTK-Corpus/VCTK-Corpus/wav48/p274/p274_206.wav
0.5333689503113471,53.69941426721626,5.665014164574566,3,0.5394736842105263,15.8521840462794,4.605989456176758,76,./data/VCTK-Corpus/VCTK-Corpus/wav48/p267/p267_392.wav
0.40319904809182133,50.9035257654741,6.042694357820922,6,0.5555555555555556,7.762494901049495,3.641819715499878,63,./data/VCTK-Corpus/VCTK-Corpus/wav48/p267/p267_294.wav
0.6718259403770511,54.187097194045535,5.645438424073014,4,0.5970149253731343,14.064895469988684,4.105090618133545,67,./data/VCTK-Corpus/VCTK-Corpus/wav48/p267/p267_027.wav
0.5572109821237643,52.52424005118839,5.321769324340975,12,0.6131386861313869,7.3127232508890705,4.297929286956787,137,./data/VCTK-Corpus/VCTK-Corpus/wav48/p267/p267_009.wav
0.5778451274591613,50.92098608293442,8.013921837020655,6,0.5769230769230769,10.352738298522032,4.001944541931152,78,./data/VCTK-Corpus/VCTK-Corpus/wav48/p267/p267_115.wav
0.5686568899040207,52.309488498393364,5.807802261419586,6,0.696969696969697,12.617428750982107,4.013875484466553,66,./data/VCTK-Corpus/VCTK-Corpus/wav48/p267/p267_408.wav
0.6268566246067165,51.523347194045535,5.24490452129493,2,0.6274509803921569,9.103145933890792,4.103020191192627,51,./data/VCTK-Corpus/VCTK-Corpus/wav48/p267/p267_420.wav
0.5952316917688111,52.99522219404553,4.520680560974751,4,0.5423728813559322,8.827259316540228,4.18516206741333,59,./data/VCTK-Corpus/VCTK-Corpus/wav48/p267/p267_365.wav
0.6757699045876641,55.037409694045536,6.909027827946835,6,0.5614035087719298,13.791894229464583,4.025468349456787,114,./data/VCTK-Corpus/VCTK-Corpus/wav48/p253/p253_304.wav
0.49020389503736794,55.984954336902675,6.090210445075452,8,0.49122807017543857,11.223860817514062,4.028435707092285,57,./data/VCTK-Corpus/VCTK-Corpus/wav48/p253/p253_063.wav
0.6016046711186674,58.25421840616676,2.6116733954883338,9,0.7415730337078652,10.281296267399766,4.173180103302002,89,./data/VCTK-Corpus/VCTK-Corpus/wav48/p253/p253_392.wav
0.7773451055325223,52.007314585349874,8.39650464003518,4,0.6666666666666666,7.584425163715813,4.066039562225342,69,./data/VCTK-Corpus/VCTK-Corpus/wav48/p253/p253_375.wav
0.4935277893540013,54.72698091497577,7.7784999965148485,10,0.5375,10.628708132329997,4.067860126495361,80,./data/VCTK-Corpus/VCTK-Corpus/wav48/p253/p253_282.wav
0.53916235631653,48.246642648590985,9.62915682482245,4,0.43137254901960786,11.489143717355654,3.585155963897705,51,./data/VCTK-Corpus/VCTK-Corpus/wav48/p253/p253_382.wav
0.4768476666812268,56.03209719404554,5.726417252126722,10,0.4583333333333333,9.73252339721453,3.9139370918273926,120,./data/VCTK-Corpus/VCTK-Corpus/wav48/p253/p253_242.wav
0.7139856179247228,54.51012998093078,7.645345915186535,5,0.6421052631578947,13.745275420821997,4.1557536125183105,95,./data/VCTK-Corpus/VCTK-Corpus/wav48/p253/p253_109.wav
0.6552853804614518,54.33495433690268,7.050131469802289,8,0.65625,11.234778771962871,4.270397663116455,64,./data/VCTK-Corpus/VCTK-Corpus/wav48/p253/p253_351.wav
0.39776033176780673,53.58128638323472,4.815840067818079,5,0.6166666666666667,5.765992456494277,4.130751132965088,60,./data/VCTK-Corpus/VCTK-Corpus/wav48/p231/p231_123.wav
0.33543467204140925,49.680986082934425,6.135315702181273,5,0.36,2.9503636450880912,4.197152137756348,50,./data/VCTK-Corpus/VCTK-Corpus/wav48/p231/p231_085.wav
0.456420916430819,48.27858368053203,6.762062781476387,4,0.5441176470588235,9.221164978476816,4.436999797821045,68,./data/VCTK-Corpus/VCTK-Corpus/wav48/p231/p231_389.wav
0.6096681789199437,54.003635655583984,3.625054580286919,4,0.49056603773584906,11.489145907033839,3.1539998054504395,53,./data/VCTK-Corpus/VCTK-Corpus/wav48/p231/p231_312.wav
0.5851078605510013,48.18864891818347,8.600901426639703,7,0.3625,8.340092648189218,4.325278282165527,80,./data/VCTK-Corpus/VCTK-Corpus/wav48/p268/p268_250.wav
0.4826787423517867,52.12380451111871,8.323415077267445,7,0.41,21.22664630610659,3.7819480895996094,100,./data/VCTK-Corpus/VCTK-Corpus/wav48/p268/p268_102.wav
0.5407090249539407,54.92344047762763,5.153761384129503,6,0.6320754716981132,15.218234639402612,4.351437091827393,106,./data/VCTK-Corpus/VCTK-Corpus/wav48/p268/p268_122.wav
0.5703605901239351,55.19827003355171,4.752526181509048,8,0.6923076923076923,13.54899732117,4.256796836853027,117,./data/VCTK-Corpus/VCTK-Corpus/wav48/p268/p268_113.wav
0.6076375288889304,49.29418052737887,9.323726221834391,4,0.6486486486486487,9.700249387073585,3.82145357131958,74,./data/VCTK-Corpus/VCTK-Corpus/wav48/p268/p268_101.wav
0.6072290678479275,51.800717883700706,7.927848872971493,6,0.6304347826086957,15.171240173315972,4.001267433166504,92,./data/VCTK-Corpus/VCTK-Corpus/wav48/p268/p268_215.wav
0.29491207892645077,42.33277516014723,2.966486173628333,5,0.5412844036697247,2.162648346933792,4.074897289276123,109,./data/VCTK-Corpus/VCTK-Corpus/wav48/p311/p311_050.wav
0.4094621773558964,43.809488498393364,3.4984036327038783,3,0.6388888888888888,4.586425897647966,4.082464218139648,72,./data/VCTK-Corpus/VCTK-Corpus/wav48/p311/p311_123.wav
0.18351618012473403,44.34615124809959,2.905037060245961,6,0.4868421052631579,3.1350355706691646,4.028863430023193,76,./data/VCTK-Corpus/VCTK-Corpus/wav48/p311/p311_228.wav
0.27725473861633565,42.8525138607122,2.3006103885104534,9,0.5517241379310345,5.788719426405597,4.618338584899902,87,./data/VCTK-Corpus/VCTK-Corpus/wav48/p311/p311_155.wav
0.17675166060629874,39.54924005118839,1.5360962980017532,7,0.08860759493670886,5.869510977098541,3.952359199523926,79,./data/VCTK-Corpus/VCTK-Corpus/wav48/p311/p311_045.wav
0.12941684561285127,42.03403267791651,3.2171690815161496,3,0.40789473684210525,2.545417643376196,4.016191482543945,76,./data/VCTK-Corpus/VCTK-Corpus/wav48/p311/p311_225.wav
0.24620220762137293,43.95400195595029,3.249245508096008,2,0.26582278481012656,4.827960648499674,4.512089252471924,79,./data/VCTK-Corpus/VCTK-Corpus/wav48/p311/p311_100.wav
0.24378118571613178,42.404292315996756,3.236845432233569,4,0.422680412371134,3.9556163178824555,4.174807071685791,97,./data/VCTK-Corpus/VCTK-Corpus/wav48/p311/p311_233.wav
0.20414298056793873,45.621129452110054,4.6320199417635175,7,0.49206349206349204,5.8084722443731325,4.229302883148193,63,./data/VCTK-Corpus/VCTK-Corpus/wav48/p251/p251_116.wav
0.3198900727065929,43.116625495932325,4.39746520727555,5,0.6708860759493671,4.45212099313288,3.8391635417938232,79,./data/VCTK-Corpus/VCTK-Corpus/wav48/p251/p251_085.wav
0.504122122796633,45.908006284954624,4.1377389072369954,5,0.7333333333333333,4.204831348503205,3.4194579124450684,60,./data/VCTK-Corpus/VCTK-Corpus/wav48/p251/p251_267.wav
0.5230288857992742,47.67919396823909,2.010013952043355,9,0.8266666666666667,4.697334375085721,4.2284393310546875,75,./data/VCTK-Corpus/VCTK-Corpus/wav48/p251/p251_322.wav
0.6507767204422703,53.02346974306515,7.534300394186224,11,0.6710526315789473,13.333879483716183,3.823219060897827,76,./data/VCTK-Corpus/VCTK-Corpus/wav48/p283/p283_330.wav
0.6023628918321996,55.26809719404553,6.030574102023786,10,0.49504950495049505,8.62234359173579,3.468287944793701,101,./data/VCTK-Corpus/VCTK-Corpus/wav48/p283/p283_255.wav
0.7357311904156089,53.0906046567321,7.762894761992153,5,0.638095238095238,7.693007907494188,4.1993818283081055,105,./data/VCTK-Corpus/VCTK-Corpus/wav48/p283/p283_389.wav
0.4517921798104215,54.01936992131826,7.78098976049272,2,0.4230769230769231,5.306802013812083,3.8511838912963867,52,./data/VCTK-Corpus/VCTK-Corpus/wav48/p283/p283_421.wav
0.4055509004772022,52.452623509835,8.3956611436373,8,0.5671641791044776,4.5089407612039345,4.1216301918029785,67,./data/VCTK-Corpus/VCTK-Corpus/wav48/p283/p283_447.wav
0.358750124755541,53.026879802741185,5.368880435123701,7,0.3770491803278688,9.474384464904615,4.323349952697754,61,./data/VCTK-Corpus/VCTK-Corpus/wav48/p294/p294_126.wav
0.31887527698289225,52.2340326779165,6.057667718634463,4,0.38271604938271603,8.263328960223907,4.041670799255371,81,./data/VCTK-Corpus/VCTK-Corpus/wav48/p294/p294_030.wav
0.31064404742986124,53.01709719404553,6.069098642577277,4,0.5714285714285714,4.827532492984766,4.272883415222168,84,./data/VCTK-Corpus/VCTK-Corpus/wav48/p294/p294_374.wav
0.6183249968605232,50.99566862261697,8.00778559291149,5,0.5490196078431373,6.102527897018821,4.096809387207031,51,./data/VCTK-Corpus/VCTK-Corpus/wav48/p294/p294_230.wav
0.46788046396276217,54.799597194045546,3.504738756312657,6,0.4444444444444444,14.78283446975641,4.498780727386475,90,./data/VCTK-Corpus/VCTK-Corpus/wav48/p265/p265_281.wav
0.5470735401836799,52.55498379198369,4.711103786168077,12,0.563953488372093,11.557481772848812,3.466702938079834,172,./data/VCTK-Corpus/VCTK-Corpus/wav48/p265/p265_020.wav
0.5386207006896714,50.170668622616965,6.884006160392837,9,0.3835616438356164,16.006607087759708,4.225409030914307,73,./data/VCTK-Corpus/VCTK-Corpus/wav48/p265/p265_085.wav
0.4832977968672235,53.15959719404553,9.372123225288922,5,0.2857142857142857,14.970066948112915,3.5490946769714355,140,./data/VCTK-Corpus/VCTK-Corpus/wav48/p265/p265_343.wav
0.613447577892681,54.24856778228082,4.972925451206019,6,0.5379746835443038,10.397891874942177,3.551443338394165,158,./data/VCTK-Corpus/VCTK-Corpus/wav48/p265/p265_297.wav
0.4582475037330204,51.11531147975983,6.8620069708772045,12,0.5544554455445545,11.960005117494998,3.9276673793792725,101,./data/VCTK-Corpus/VCTK-Corpus/wav48/p265/p265_245.wav
0.43782591346584054,53.29950460145293,7.594097411851249,6,0.34615384615384615,13.711619219791418,3.4664673805236816,78,./data/VCTK-Corpus/VCTK-Corpus/wav48/p265/p265_071.wav
0.36302527865649814,52.026879802741185,8.859659856835814,8,0.38333333333333336,11.28051390807535,3.3820230960845947,60,./data/VCTK-Corpus/VCTK-Corpus/wav48/p265/p265_311.wav
0.7945964134831561,53.192097194045544,6.786915516066354,6,0.5172413793103449,14.563805684927958,3.4258713722229004,87,./data/VCTK-Corpus/VCTK-Corpus/wav48/p265/p265_157.wav
0.5585629694323033,53.104342092004714,4.970961909668181,12,0.5632183908045977,12.706643439864468,4.231091022491455,174,./data/VCTK-Corpus/VCTK-Corpus/wav48/p265/p265_339.wav
0.4669211083532859,55.2692400511884,2.801334958733142,6,0.6363636363636364,11.900063206087236,4.386342525482178,55,./data/VCTK-Corpus/VCTK-Corpus/wav48/p340/p340_195.wav
0.5786246668494679,55.82092602287437,2.3252390127029794,7,0.5235849056603774,8.514014081347657,4.153059005737305,212,./data/VCTK-Corpus/VCTK-Corpus/wav48/p340/p340_008.wav
0.4458361551089964,55.936924780252426,3.8677790300695687,5,0.5471698113207547,11.848588766466222,4.275862693786621,53,./data/VCTK-Corpus/VCTK-Corpus/wav48/p340/p340_362.wav
0.43206042373578374,44.95609719404554,3.217188834992438,6,0.5154639175257731,4.644377696620976,4.3847455978393555,97,./data/VCTK-Corpus/VCTK-Corpus/wav48/p241/p241_140.wav
0.4007613383608074,40.05209719404554,3.772452783004713,3,0.30303030303030304,4.980779109344395,3.7190515995025635,66,./data/VCTK-Corpus/VCTK-Corpus/wav48/p241/p241_065.wav
0.28118001994777286,44.585847194045535,3.6120404119417038,9,0.5106382978723404,4.482411573440585,4.10927152633667,94,./data/VCTK-Corpus/VCTK-Corpus/wav48/p241/p241_287.wav
0.34807238743817986,45.129083495415394,3.5089125993602828,4,0.48344370860927155,5.8829603041005925,4.367189884185791,151,./data/VCTK-Corpus/VCTK-Corpus/wav48/p241/p241_303.wav
0.23583137540402394,46.133006284954625,3.5625143177905705,10,0.43137254901960786,4.663184054038036,4.353848457336426,102,./data/VCTK-Corpus/VCTK-Corpus/wav48/p241/p241_206.wav
0.31133966993873763,46.23277516014723,3.504192096935665,8,0.6555555555555556,5.646979335148471,4.302855014801025,90,./data/VCTK-Corpus/VCTK-Corpus/wav48/p241/p241_026.wav
0.3164895823601529,47.16333007075786,3.227937950382854,16,0.503448275862069,6.217269662321244,4.477713584899902,145,./data/VCTK-Corpus/VCTK-Corpus/wav48/p279/p279_016.wav
0.46092859093636407,41.53825104019938,3.9468810246174377,4,0.29770992366412213,4.465510936539779,4.052090644836426,131,./data/VCTK-Corpus/VCTK-Corpus/wav48/p279/p279_237.wav
0.29175027548542926,46.98495433690267,3.8082862573193044,7,0.3888888888888889,6.197542371971991,4.130919456481934,108,./data/VCTK-Corpus/VCTK-Corpus/wav48/p279/p279_321.wav
0.33737689756633177,43.115501449364686,5.552235998339633,4,0.31543624161073824,5.973970648876208,3.3978047370910645,149,./data/VCTK-Corpus/VCTK-Corpus/wav48/p279/p279_035.wav
0.4457444970797033,44.633476504390366,4.663690801351053,3,0.43283582089552236,6.363328451924794,3.816995143890381,67,./data/VCTK-Corpus/VCTK-Corpus/wav48/p279/p279_360.wav
0.25260965615038566,44.38055873250708,4.637085202106776,7,0.6190476190476191,8.005217007989993,4.380188465118408,84,./data/VCTK-Corpus/VCTK-Corpus/wav48/p279/p279_128.wav
0.1849429067813259,43.25543052737886,3.975465032197142,6,0.3225806451612903,9.114759295192295,4.263799667358398,93,./data/VCTK-Corpus/VCTK-Corpus/wav48/p279/p279_265.wav
0.46953935898020777,41.62924005118839,4.589496437630211,8,0.2536231884057971,4.489148530165996,3.750514268875122,138,./data/VCTK-Corpus/VCTK-Corpus/wav48/p279/p279_223.wav
0.5391751293481377,45.00336479967934,5.147392319315733,5,0.45806451612903226,5.627585297887929,3.896980047225952,155,./data/VCTK-Corpus/VCTK-Corpus/wav48/p279/p279_364.wav
0.23114142560409331,41.99209719404553,2.9998765406695096,11,0.40298507462686567,7.002418366954315,4.345250606536865,67,./data/VCTK-Corpus/VCTK-Corpus/wav48/p279/p279_043.wav
0.5285356718206956,58.30150895875141,5.6304972830096665,10,0.6746031746031746,13.553820030503342,4.187441349029541,126,./data/VCTK-Corpus/VCTK-Corpus/wav48/p261/p261_199.wav
0.5836812422835245,58.06709719404553,8.403235983833845,10,0.509090909090909,14.8623196118764,4.0647501945495605,110,./data/VCTK-Corpus/VCTK-Corpus/wav48/p261/p261_042.wav
0.6483705435818099,57.69907393823158,7.640662194267001,6,0.5972222222222222,15.959870667553083,4.0352020263671875,72,./data/VCTK-Corpus/VCTK-Corpus/wav48/p261/p261_084.wav
0.5307064650548742,55.21517411712246,6.967891986653683,5,0.639344262295082,11.940553537872244,3.934128522872925,61,./data/VCTK-Corpus/VCTK-Corpus/wav48/p261/p261_103.wav
0.42526171489844705,46.998251040199385,2.971136893155517,6,0.6914893617021277,5.488259791238321,4.45093297958374,94,./data/VCTK-Corpus/VCTK-Corpus/wav48/p285/p285_296.wav
0.31265041569005547,47.69887685506247,2.449757124369656,13,0.7283950617283951,7.476201601714953,4.635190486907959,81,./data/VCTK-Corpus/VCTK-Corpus/wav48/p285/p285_288.wav
0.25989576473435916,44.83055873250707,4.211657532563354,7,0.7303370786516854,4.855912924482031,4.027970314025879,89,./data/VCTK-Corpus/VCTK-Corpus/wav48/p285/p285_302.wav
0.2167601885356473,45.959954336902676,3.9509540955706033,5,0.5185185185185185,4.482963870953336,4.126868724822998,54,./data/VCTK-Corpus/VCTK-Corpus/wav48/p285/p285_176.wav
0.4034727444344875,46.50959719404554,3.3839243120968296,5,0.6060606060606061,6.082539307615179,4.2037200927734375,66,./data/VCTK-Corpus/VCTK-Corpus/wav48/p285/p285_171.wav
0.5042950389720497,47.28425405679063,2.6795407228101595,13,0.75,5.18790209592549,4.124502182006836,68,./data/VCTK-Corpus/VCTK-Corpus/wav48/p285/p285_246.wav
0.6527041595404629,52.14209719404553,5.594289179920128,9,0.5562913907284768,13.770975110640007,4.3212175369262695,151,./data/VCTK-Corpus/VCTK-Corpus/wav48/p225/p225_149.wav
0.4775562962916033,49.58801556139248,7.54842757469918,4,0.7903225806451613,11.425766038910558,4.649799346923828,62,./data/VCTK-Corpus/VCTK-Corpus/wav48/p225/p225_352.wav
0.584273061225979,49.2123503586025,7.3486652494562525,5,0.5266666666666666,14.661008065037409,3.7453420162200928,150,./data/VCTK-Corpus/VCTK-Corpus/wav48/p225/p225_303.wav
0.47997612926028443,53.84209719404552,2.4609957334379926,6,0.4854368932038835,12.888264296235931,4.60127592086792,103,./data/VCTK-Corpus/VCTK-Corpus/wav48/p225/p225_110.wav
0.5587622052611471,49.57853787201164,6.791481644269312,3,0.5221238938053098,11.785071770854856,4.157254695892334,113,./data/VCTK-Corpus/VCTK-Corpus/wav48/p225/p225_219.wav
0.2681800885628147,50.2962638607122,6.260423252908347,3,0.2857142857142857,11.173626113202655,4.238941669464111,84,./data/VCTK-Corpus/VCTK-Corpus/wav48/p225/p225_285.wav
0.5629013851189522,52.667959263011056,2.862077274603644,5,0.5576923076923077,14.754904283183993,4.469629287719727,52,./data/VCTK-Corpus/VCTK-Corpus/wav48/p225/p225_301.wav
0.36855670690847886,47.32687980274119,5.780184192615934,5,0.48936170212765956,6.45810655207376,4.32288932800293,94,./data/VCTK-Corpus/VCTK-Corpus/wav48/p374/p374_282.wav
0.17052410109771357,41.21936992131826,2.0527546499502973,5,0.2972972972972973,5.25031243444196,4.441777229309082,74,./data/VCTK-Corpus/VCTK-Corpus/wav48/p374/p374_068.wav
0.3464338758818603,48.41781147975981,3.648588208933333,7,0.4430379746835443,6.4524339358908405,4.365727424621582,79,./data/VCTK-Corpus/VCTK-Corpus/wav48/p374/p374_196.wav
0.3056597999708123,48.01936992131826,4.508528801718234,5,0.532258064516129,4.938866111119256,4.3420090675354,62,./data/VCTK-Corpus/VCTK-Corpus/wav48/p374/p374_202.wav
0.10387212381537647,39.788251040199384,1.7064314472089606,5,0.41935483870967744,4.542546481555844,4.362786293029785,62,./data/VCTK-Corpus/VCTK-Corpus/wav48/p374/p374_386.wav
0.11746610815034286,42.813525765474104,3.1106220258583503,4,0.18181818181818182,6.841301088023997,4.279785633087158,77,./data/VCTK-Corpus/VCTK-Corpus/wav48/p374/p374_254.wav
0.2271005393251993,46.40066862261696,3.6059768978399043,6,0.4605263157894737,3.3732784920521093,4.391872882843018,76,./data/VCTK-Corpus/VCTK-Corpus/wav48/p374/p374_262.wav
0.3437333557776703,46.355060157008495,2.988514823533608,11,0.7641509433962265,5.276429532012274,4.2897748947143555,106,./data/VCTK-Corpus/VCTK-Corpus/wav48/p227/p227_020.wav
0.42724516890055625,45.41841298351922,2.7602139705890387,7,0.4222222222222222,4.229567783293926,3.515401840209961,90,./data/VCTK-Corpus/VCTK-Corpus/wav48/p227/p227_070.wav
0.2937266221882494,44.143077586202395,4.844255646053521,5,0.5543478260869565,4.4004765889452075,4.386630058288574,92,./data/VCTK-Corpus/VCTK-Corpus/wav48/p227/p227_372.wav
0.42204810637263146,46.40491770686604,1.9792745999843795,3,0.4936708860759494,4.510678932070818,4.463354587554932,79,./data/VCTK-Corpus/VCTK-Corpus/wav48/p227/p227_297.wav
0.42340067108967594,44.73069368527361,3.574409748155209,4,0.48717948717948717,2.828811697741673,4.294769287109375,117,./data/VCTK-Corpus/VCTK-Corpus/wav48/p227/p227_232.wav
0.1944068014689726,44.23376386071221,4.42510985425472,3,0.39344262295081966,6.322688837280611,4.001819133758545,61,./data/VCTK-Corpus/VCTK-Corpus/wav48/p227/p227_059.wav
0.39769555079185676,46.81383632448033,4.936329962346971,4,0.46464646464646464,5.393335879370828,4.3036932945251465,99,./data/VCTK-Corpus/VCTK-Corpus/wav48/p227/p227_017.wav
0.3791730708492987,45.870019271967614,2.189504087635441,5,0.3811881188118812,4.321862105041244,4.154502868652344,202,./data/VCTK-Corpus/VCTK-Corpus/wav48/p227/p227_006.wav
0.4168779209945566,46.4876527496011,2.995178017751981,4,0.4090909090909091,4.623616955266247,4.331150531768799,110,./data/VCTK-Corpus/VCTK-Corpus/wav48/p227/p227_042.wav
0.496916364204853,55.17265274960109,3.6017603292190064,4,0.6666666666666666,23.163205175516225,4.066903591156006,54,./data/VCTK-Corpus/VCTK-Corpus/wav48/p339/p339_046.wav
0.44572950953347384,55.72709719404554,4.963897158483445,5,0.5555555555555556,28.968288851177192,4.214173316955566,72,./data/VCTK-Corpus/VCTK-Corpus/wav48/p339/p339_303.wav
0.34296121003352104,53.673915375863714,7.601891891534534,7,0.4074074074074074,9.886581198499453,4.024058818817139,81,./data/VCTK-Corpus/VCTK-Corpus/wav48/p339/p339_118.wav
0.5010200324336884,54.981893112412884,3.140274581648332,6,0.7205882352941176,20.214441968308048,4.269931316375732,68,./data/VCTK-Corpus/VCTK-Corpus/wav48/p339/p339_027.wav
0.5123570328385104,55.47751386071221,5.931588797255102,4,0.5581395348837209,13.031570453897935,3.9972550868988037,86,./data/VCTK-Corpus/VCTK-Corpus/wav48/p339/p339_092.wav
0.4411404481957071,56.82723232918067,3.059342467441303,8,0.5692307692307692,18.485867831144805,4.728516101837158,65,./data/VCTK-Corpus/VCTK-Corpus/wav48/p339/p339_326.wav
0.6302263330268995,54.64209719404553,4.160428663811777,8,0.21428571428571427,14.945053530089076,3.9153218269348145,84,./data/VCTK-Corpus/VCTK-Corpus/wav48/p295/p295_205.wav
0.4919300837461353,52.96352576547411,4.055371846862694,9,0.47297297297297297,18.90885171323588,3.986593246459961,74,./data/VCTK-Corpus/VCTK-Corpus/wav48/p295/p295_343.wav
0.632481861779356,53.80118810313645,4.608382588571031,10,0.7457627118644068,17.51857331171193,3.818854331970215,59,./data/VCTK-Corpus/VCTK-Corpus/wav48/p295/p295_183.wav
0.5404520698173582,54.17876386071221,1.2956937223828109,16,0.9230769230769231,15.96137060372016,3.4026379585266113,65,./data/VCTK-Corpus/VCTK-Corpus/wav48/p295/p295_327.wav
0.6825264511109006,53.02228587329082,4.280389018895289,7,0.6794871794871795,17.876867437922787,3.608363628387451,78,./data/VCTK-Corpus/VCTK-Corpus/wav48/p295/p295_288.wav
0.6533495955280313,53.414131092350615,4.086856476958506,9,0.6555555555555556,20.75852204154362,3.310056447982788,90,./data/VCTK-Corpus/VCTK-Corpus/wav48/p295/p295_257.wav
0.5999784187743559,52.154809058452315,5.292972581403229,4,0.4645669291338583,23.647471855529556,4.072425365447998,127,./data/VCTK-Corpus/VCTK-Corpus/wav48/p295/p295_336.wav
0.6178714870373562,53.79781147975982,3.856048522008202,14,0.6140350877192983,21.040066500414813,3.835692882537842,57,./data/VCTK-Corpus/VCTK-Corpus/wav48/p295/p295_412.wav
0.5305728889576903,52.723915375863726,5.801284055639308,8,0.6567164179104478,14.842894890056963,3.6737589836120605,67,./data/VCTK-Corpus/VCTK-Corpus/wav48/p295/p295_374.wav
